episode,reward,r_acc
872,-29504.250000,-29504.250000
873,-30546.750000,-30546.750000
874,-28834.250000,-28834.250000
875,-29158.000000,-29158.000000
876,-27255.250000,-27255.250000
877,-35114.500000,-35114.500000
878,-27422.000000,-27422.000000
879,-28140.750000,-28140.750000
880,-37277.750000,-37277.750000
881,-28596.750000,-28596.750000
882,-37532.000000,-37532.000000
883,-33108.250000,-33108.250000
884,-29835.500000,-29835.500000
885,-29338.000000,-29338.000000
886,-29907.500000,-29907.500000
887,-27258.000000,-27258.000000
888,-29761.750000,-29761.750000
889,-28927.000000,-28927.000000
890,-28642.000000,-28642.000000
891,-34981.250000,-34981.250000
892,-28199.500000,-28199.500000
893,-34707.000000,-34707.000000
894,-29155.250000,-29155.250000
895,-27167.250000,-27167.250000
896,-28263.500000,-28263.500000
897,-29884.000000,-29884.000000
898,-27160.000000,-27160.000000
899,-28160.000000,-28160.000000
900,-29923.250000,-29923.250000
901,-25431.750000,-25431.750000
902,-31240.250000,-31240.250000
903,-31082.250000,-31082.250000
904,-34672.500000,-34672.500000
905,-27519.750000,-27519.750000
906,-26744.500000,-26744.500000
907,-38451.250000,-38451.250000
908,-29816.000000,-29816.000000
909,-30239.500000,-30239.500000
910,-39865.250000,-39865.250000
911,-28112.500000,-28112.500000
912,-26832.750000,-26832.750000
913,-41341.750000,-41341.750000
914,-27324.500000,-27324.500000
915,-29155.750000,-29155.750000
916,-30575.000000,-30575.000000
917,-27375.500000,-27375.500000
918,-39829.750000,-39829.750000
919,-29258.750000,-29258.750000
920,-36684.750000,-36684.750000
921,-33523.000000,-33523.000000
922,-26860.750000,-26860.750000
923,-32567.250000,-32567.250000
924,-30016.000000,-30016.000000
925,-26709.250000,-26709.250000
926,-25642.250000,-25642.250000
927,-27559.500000,-27559.500000
928,-39663.250000,-39663.250000
929,-30827.750000,-30827.750000
930,-37009.750000,-37009.750000
931,-29523.750000,-29523.750000
932,-35589.750000,-35589.750000
933,-28843.000000,-28843.000000
934,-27404.750000,-27404.750000
935,-27652.000000,-27652.000000
936,-28763.000000,-28763.000000
937,-30913.500000,-30913.500000
938,-29269.000000,-29269.000000
939,-33483.250000,-33483.250000
940,-27123.000000,-27123.000000
941,-27819.750000,-27819.750000
942,-27470.000000,-27470.000000
943,-38733.500000,-38733.500000
944,-27806.500000,-27806.500000
945,-29187.250000,-29187.250000
946,-28180.500000,-28180.500000
947,-26528.250000,-26528.250000
948,-27209.000000,-27209.000000
949,-28417.500000,-28417.500000
950,-27963.000000,-27963.000000
951,-29396.750000,-29396.750000
952,-30349.250000,-30349.250000
953,-38384.750000,-38384.750000
954,-27568.000000,-27568.000000
955,-28773.250000,-28773.250000
956,-28814.750000,-28814.750000
957,-29781.250000,-29781.250000
958,-36994.750000,-36994.750000
959,-37507.000000,-37507.000000
960,-28950.750000,-28950.750000
961,-30614.750000,-30614.750000
962,-28007.250000,-28007.250000
963,-28685.250000,-28685.250000
964,-31491.750000,-31491.750000
965,-32237.750000,-32237.750000
966,-30947.000000,-30947.000000
967,-30037.500000,-30037.500000
968,-29773.500000,-29773.500000
969,-28243.000000,-28243.000000
970,-28324.000000,-28324.000000
971,-28173.250000,-28173.250000
972,-32009.000000,-32009.000000
973,-29384.000000,-29384.000000
974,-26179.750000,-26179.750000
975,-28459.000000,-28459.000000
976,-27606.250000,-27606.250000
977,-29755.500000,-29755.500000
978,-35670.500000,-35670.500000
979,-31394.250000,-31394.250000
980,-29826.250000,-29826.250000
981,-30734.250000,-30734.250000
982,-37476.750000,-37476.750000
983,-30118.250000,-30118.250000
984,-28424.000000,-28424.000000
985,-27365.750000,-27365.750000
986,-35069.500000,-35069.500000
987,-25800.500000,-25800.500000
988,-33976.500000,-33976.500000
989,-28366.000000,-28366.000000
990,-28431.750000,-28431.750000
991,-28299.500000,-28299.500000
992,-28559.750000,-28559.750000
993,-29812.250000,-29812.250000
994,-26278.500000,-26278.500000
995,-27132.750000,-27132.750000
996,-29491.500000,-29491.500000
997,-30096.000000,-30096.000000
998,-27057.500000,-27057.500000
999,-32506.250000,-32506.250000
1000,-28005.250000,-28005.250000
1001,-27476.250000,-27476.250000
1002,-29093.500000,-29093.500000
1003,-26730.750000,-26730.750000
1004,-33341.250000,-33341.250000
1005,-29003.750000,-29003.750000
1006,-28943.000000,-28943.000000
1007,-29875.250000,-29875.250000
1008,-28152.250000,-28152.250000
1009,-31238.750000,-31238.750000
1010,-31320.250000,-31320.250000
1011,-32993.250000,-32993.250000
1012,-29274.250000,-29274.250000
1013,-31954.000000,-31954.000000
1014,-28701.500000,-28701.500000
1015,-31408.250000,-31408.250000
1016,-37849.250000,-37849.250000
1017,-35206.500000,-35206.500000
1018,-28974.250000,-28974.250000
1019,-26786.000000,-26786.000000
1020,-28341.250000,-28341.250000
1021,-27721.250000,-27721.250000
1022,-28118.000000,-28118.000000
1023,-26436.250000,-26436.250000
1024,-26745.750000,-26745.750000
1025,-34889.250000,-34889.250000
1026,-38725.250000,-38725.250000
1027,-29247.750000,-29247.750000
1028,-27489.750000,-27489.750000
1029,-29610.500000,-29610.500000
1030,-27285.500000,-27285.500000
1031,-29461.750000,-29461.750000
1032,-25551.250000,-25551.250000
1033,-26630.000000,-26630.000000
1034,-29443.000000,-29443.000000
1035,-27221.000000,-27221.000000
1036,-28988.000000,-28988.000000
1037,-31817.000000,-31817.000000
1038,-27625.250000,-27625.250000
1039,-30058.250000,-30058.250000
1040,-28730.250000,-28730.250000
1041,-28872.000000,-28872.000000
1042,-28324.500000,-28324.500000
1043,-31385.500000,-31385.500000
1044,-30459.750000,-30459.750000
1045,-26952.000000,-26952.000000
1046,-27644.750000,-27644.750000
1047,-24909.500000,-24909.500000
1048,-35587.250000,-35587.250000
1049,-27471.250000,-27471.250000
1050,-27607.250000,-27607.250000
1051,-29493.750000,-29493.750000
1052,-27683.500000,-27683.500000
1053,-29259.000000,-29259.000000
1054,-27810.750000,-27810.750000
1055,-29977.750000,-29977.750000
1056,-27928.500000,-27928.500000
1057,-28583.250000,-28583.250000
1058,-30156.000000,-30156.000000
1059,-33417.000000,-33417.000000
1060,-30416.250000,-30416.250000
1061,-28031.000000,-28031.000000
1062,-33905.000000,-33905.000000
1063,-29637.000000,-29637.000000
1064,-30825.000000,-30825.000000
1065,-24372.000000,-24372.000000
1066,-26613.250000,-26613.250000
1067,-37347.000000,-37347.000000
1068,-28093.500000,-28093.500000
1069,-33468.250000,-33468.250000
1070,-29345.500000,-29345.500000
1071,-31711.750000,-31711.750000
1072,-28672.250000,-28672.250000
1073,-26424.750000,-26424.750000
1074,-26391.500000,-26391.500000
1075,-27443.000000,-27443.000000
1076,-38251.750000,-38251.750000
1077,-27067.250000,-27067.250000
1078,-28772.250000,-28772.250000
1079,-28490.250000,-28490.250000
1080,-28458.750000,-28458.750000
1081,-27078.750000,-27078.750000
1082,-25292.500000,-25292.500000
1083,-25703.000000,-25703.000000
1084,-37582.500000,-37582.500000
1085,-31366.000000,-31366.000000
1086,-30636.500000,-30636.500000
1087,-27835.750000,-27835.750000
1088,-29056.000000,-29056.000000
1089,-26789.250000,-26789.250000
1090,-28838.750000,-28838.750000
1091,-28431.000000,-28431.000000
1092,-26982.500000,-26982.500000
1093,-29748.000000,-29748.000000
1094,-26257.500000,-26257.500000
1095,-26651.750000,-26651.750000
1096,-29971.750000,-29971.750000
1097,-36646.250000,-36646.250000
1098,-27777.500000,-27777.500000
1099,-25833.000000,-25833.000000
1100,-27970.750000,-27970.750000
1101,-33613.750000,-33613.750000
1102,-29060.250000,-29060.250000
1103,-27293.500000,-27293.500000
1104,-30778.250000,-30778.250000
1105,-29191.750000,-29191.750000
1106,-29107.750000,-29107.750000
1107,-27714.750000,-27714.750000
1108,-38099.000000,-38099.000000
1109,-27437.500000,-27437.500000
1110,-35621.750000,-35621.750000
1111,-31292.500000,-31292.500000
1112,-26908.750000,-26908.750000
1113,-26919.250000,-26919.250000
1114,-28734.500000,-28734.500000
1115,-24717.750000,-24717.750000
1116,-29326.750000,-29326.750000
1117,-25092.000000,-25092.000000
1118,-39773.500000,-39773.500000
1119,-30651.000000,-30651.000000
1120,-28445.250000,-28445.250000
1121,-27222.250000,-27222.250000
1122,-29714.250000,-29714.250000
1123,-29121.750000,-29121.750000
1124,-27788.250000,-27788.250000
1125,-25237.750000,-25237.750000
1126,-30999.750000,-30999.750000
1127,-31280.000000,-31280.000000
1128,-26920.500000,-26920.500000
1129,-36511.250000,-36511.250000
1130,-29051.500000,-29051.500000
1131,-26724.750000,-26724.750000
1132,-27978.500000,-27978.500000
1133,-29594.750000,-29594.750000
1134,-37120.250000,-37120.250000
1135,-39579.250000,-39579.250000
1136,-27073.250000,-27073.250000
1137,-28194.500000,-28194.500000
1138,-35506.750000,-35506.750000
1139,-26913.500000,-26913.500000
1140,-29603.500000,-29603.500000
1141,-25675.750000,-25675.750000
1142,-32441.000000,-32441.000000
1143,-33650.250000,-33650.250000
1144,-26856.000000,-26856.000000
1145,-27361.500000,-27361.500000
1146,-27293.000000,-27293.000000
1147,-37064.750000,-37064.750000
1148,-38300.000000,-38300.000000
1149,-26637.750000,-26637.750000
1150,-29513.000000,-29513.000000
1151,-26504.000000,-26504.000000
1152,-27323.750000,-27323.750000
1153,-26056.500000,-26056.500000
1154,-27279.500000,-27279.500000
1155,-36288.750000,-36288.750000
1156,-26868.000000,-26868.000000
1157,-25645.500000,-25645.500000
1158,-26617.750000,-26617.750000
1159,-29485.500000,-29485.500000
1160,-27668.750000,-27668.750000
1161,-31227.250000,-31227.250000
1162,-27881.500000,-27881.500000
1163,-28542.500000,-28542.500000
1164,-30557.750000,-30557.750000
1165,-25615.250000,-25615.250000
1166,-27461.500000,-27461.500000
1167,-26359.500000,-26359.500000
1168,-33809.750000,-33809.750000
1169,-28356.750000,-28356.750000
1170,-33764.250000,-33764.250000
1171,-31139.500000,-31139.500000
1172,-28332.000000,-28332.000000
1173,-28062.000000,-28062.000000
1174,-27058.750000,-27058.750000
1175,-30462.250000,-30462.250000
1176,-25534.250000,-25534.250000
1177,-28650.750000,-28650.750000
1178,-35960.750000,-35960.750000
1179,-30069.000000,-30069.000000
1180,-25321.000000,-25321.000000
1181,-30978.000000,-30978.000000
1182,-31746.750000,-31746.750000
1183,-28469.750000,-28469.750000
1184,-31259.750000,-31259.750000
1185,-28881.000000,-28881.000000
1186,-33959.250000,-33959.250000
1187,-27163.750000,-27163.750000
1188,-32998.250000,-32998.250000
1189,-36738.250000,-36738.250000
1190,-26950.250000,-26950.250000
1191,-26656.500000,-26656.500000
1192,-29065.000000,-29065.000000
1193,-25903.750000,-25903.750000
1194,-38708.000000,-38708.000000
1195,-26731.750000,-26731.750000
1196,-38476.750000,-38476.750000
1197,-26319.750000,-26319.750000
1198,-26355.000000,-26355.000000
1199,-27267.000000,-27267.000000
1200,-34714.250000,-34714.250000
1201,-27930.500000,-27930.500000
1202,-28274.750000,-28274.750000
1203,-28947.500000,-28947.500000
1204,-29125.750000,-29125.750000
1205,-27522.750000,-27522.750000
1206,-32705.000000,-32705.000000
1207,-31517.750000,-31517.750000
1208,-30406.500000,-30406.500000
1209,-28711.250000,-28711.250000
1210,-26835.000000,-26835.000000
1211,-28516.250000,-28516.250000
1212,-26114.000000,-26114.000000
1213,-26598.000000,-26598.000000
1214,-26275.750000,-26275.750000
1215,-26213.250000,-26213.250000
1216,-31209.250000,-31209.250000
1217,-26311.500000,-26311.500000
1218,-30331.500000,-30331.500000
1219,-26910.250000,-26910.250000
1220,-26363.000000,-26363.000000
1221,-25572.750000,-25572.750000
1222,-26871.250000,-26871.250000
1223,-30239.500000,-30239.500000
1224,-36665.750000,-36665.750000
1225,-37711.750000,-37711.750000
1226,-26454.500000,-26454.500000
1227,-35020.500000,-35020.500000
1228,-29794.000000,-29794.000000
1229,-26952.750000,-26952.750000
1230,-28820.000000,-28820.000000
1231,-25345.750000,-25345.750000
1232,-29873.750000,-29873.750000
1233,-30233.500000,-30233.500000
1234,-35933.250000,-35933.250000
1235,-27953.750000,-27953.750000
1236,-28698.500000,-28698.500000
1237,-36310.750000,-36310.750000
1238,-36279.250000,-36279.250000
1239,-27514.500000,-27514.500000
1240,-28864.750000,-28864.750000
1241,-36402.250000,-36402.250000
1242,-26366.000000,-26366.000000
1243,-26781.500000,-26781.500000
1244,-26556.250000,-26556.250000
1245,-29611.250000,-29611.250000
1246,-24998.500000,-24998.500000
1247,-36753.000000,-36753.000000
1248,-26834.250000,-26834.250000
1249,-28466.500000,-28466.500000
1250,-36228.750000,-36228.750000
1251,-34189.750000,-34189.750000
1252,-27915.500000,-27915.500000
1253,-30923.250000,-30923.250000
1254,-34224.750000,-34224.750000
1255,-26123.000000,-26123.000000
1256,-28651.000000,-28651.000000
1257,-25151.250000,-25151.250000
1258,-26529.000000,-26529.000000
1259,-29102.000000,-29102.000000
1260,-25895.000000,-25895.000000
1261,-26753.000000,-26753.000000
1262,-26237.000000,-26237.000000
1263,-27661.500000,-27661.500000
1264,-31572.250000,-31572.250000
1265,-27990.500000,-27990.500000
1266,-26671.750000,-26671.750000
1267,-26606.500000,-26606.500000
1268,-27504.250000,-27504.250000
1269,-25323.250000,-25323.250000
1270,-25187.750000,-25187.750000
1271,-32322.000000,-32322.000000
1272,-28717.750000,-28717.750000
1273,-36669.250000,-36669.250000
1274,-32087.000000,-32087.000000
1275,-26750.250000,-26750.250000
1276,-29194.500000,-29194.500000
1277,-35982.000000,-35982.000000
1278,-29795.000000,-29795.000000
1279,-26971.750000,-26971.750000
1280,-25585.000000,-25585.000000
1281,-25402.750000,-25402.750000
1282,-25215.250000,-25215.250000
1283,-28168.500000,-28168.500000
1284,-30079.750000,-30079.750000
1285,-26671.500000,-26671.500000
1286,-29933.000000,-29933.000000
1287,-26627.750000,-26627.750000
1288,-25818.000000,-25818.000000
1289,-25468.750000,-25468.750000
1290,-26247.000000,-26247.000000
1291,-25835.500000,-25835.500000
1292,-27847.750000,-27847.750000
1293,-27225.000000,-27225.000000
1294,-27503.500000,-27503.500000
1295,-27982.500000,-27982.500000
1296,-27394.250000,-27394.250000
1297,-38228.500000,-38228.500000
1298,-27289.500000,-27289.500000
1299,-25768.500000,-25768.500000
1300,-27858.250000,-27858.250000
1301,-27008.000000,-27008.000000
1302,-25645.750000,-25645.750000
1303,-25384.500000,-25384.500000
1304,-28661.750000,-28661.750000
1305,-26765.500000,-26765.500000
1306,-33007.750000,-33007.750000
1307,-28837.250000,-28837.250000
1308,-25996.000000,-25996.000000
1309,-27971.250000,-27971.250000
1310,-30446.250000,-30446.250000
1311,-26111.000000,-26111.000000
1312,-35926.500000,-35926.500000
1313,-23586.000000,-23586.000000
1314,-28522.500000,-28522.500000
1315,-36939.500000,-36939.500000
1316,-35720.000000,-35720.000000
1317,-25783.750000,-25783.750000
1318,-25409.500000,-25409.500000
1319,-27410.250000,-27410.250000
1320,-28741.500000,-28741.500000
1321,-27363.500000,-27363.500000
1322,-37428.500000,-37428.500000
1323,-28192.750000,-28192.750000
1324,-27186.500000,-27186.500000
1325,-25924.750000,-25924.750000
1326,-35112.250000,-35112.250000
1327,-29505.750000,-29505.750000
1328,-27263.500000,-27263.500000
1329,-26788.500000,-26788.500000
1330,-25671.250000,-25671.250000
1331,-27606.000000,-27606.000000
1332,-32765.250000,-32765.250000
1333,-32925.000000,-32925.000000
1334,-34030.250000,-34030.250000
1335,-25412.000000,-25412.000000
1336,-27438.250000,-27438.250000
1337,-24512.250000,-24512.250000
1338,-27056.750000,-27056.750000
1339,-27205.750000,-27205.750000
1340,-37366.500000,-37366.500000
1341,-25153.500000,-25153.500000
1342,-27240.000000,-27240.000000
1343,-35690.500000,-35690.500000
1344,-37486.500000,-37486.500000
1345,-26887.250000,-26887.250000
1346,-28485.750000,-28485.750000
1347,-34209.750000,-34209.750000
1348,-27438.000000,-27438.000000
1349,-27559.000000,-27559.000000
1350,-28705.250000,-28705.250000
1351,-31051.250000,-31051.250000
1352,-31711.000000,-31711.000000
1353,-33373.000000,-33373.000000
1354,-34126.250000,-34126.250000
1355,-33925.250000,-33925.250000
1356,-24468.000000,-24468.000000
1357,-25948.250000,-25948.250000
1358,-27253.500000,-27253.500000
1359,-26940.750000,-26940.750000
1360,-26449.500000,-26449.500000
1361,-37579.750000,-37579.750000
1362,-25724.000000,-25724.000000
1363,-25530.250000,-25530.250000
1364,-26210.250000,-26210.250000
1365,-25766.750000,-25766.750000
1366,-29706.500000,-29706.500000
1367,-31554.500000,-31554.500000
1368,-25923.750000,-25923.750000
1369,-27642.500000,-27642.500000
1370,-27495.250000,-27495.250000
1371,-26792.500000,-26792.500000
1372,-33496.500000,-33496.500000
1373,-26276.750000,-26276.750000
1374,-27114.250000,-27114.250000
1375,-32304.250000,-32304.250000
1376,-27829.750000,-27829.750000
1377,-36466.250000,-36466.250000
1378,-26094.750000,-26094.750000
1379,-27807.000000,-27807.000000
1380,-36505.500000,-36505.500000
1381,-26712.000000,-26712.000000
1382,-27592.500000,-27592.500000
1383,-31048.000000,-31048.000000
1384,-26200.250000,-26200.250000
1385,-25361.250000,-25361.250000
1386,-23666.500000,-23666.500000
1387,-27550.500000,-27550.500000
1388,-25435.500000,-25435.500000
1389,-26809.500000,-26809.500000
1390,-36485.000000,-36485.000000
1391,-29902.750000,-29902.750000
1392,-26672.500000,-26672.500000
1393,-27339.000000,-27339.000000
1394,-24954.500000,-24954.500000
1395,-28299.000000,-28299.000000
1396,-35646.000000,-35646.000000
1397,-27747.750000,-27747.750000
